timestamp,accel,accelX,accelY,accelZ,gyro,gyroX,gyroY,gyroZ,magno,magnoX,magnoY,magnoZ
162553.61299,3,0.849,0.928,8.475,4,0.327,0.109,0.628,5,33.525,-7.106,0.788
162553.63244,3,1.181,1.233,8.205,4,0.288,0.189,0.620,5,33.375,-7.238,0.975
162553.65189,3,1.181,1.438,8.437,4,0.248,0.234,0.542,5,33.263,-7.238,1.106
162553.67133,3,1.056,1.474,8.717,4,0.148,0.157,0.390,5,33.150,-7.575,1.369
162553.69078,3,0.767,1.780,9.105,4,-0.016,-0.016,0.216,5,33.169,-7.594,1.406
162553.71022,3,0.674,2.152,9.914,4,-0.142,-0.111,0.082,5,33.131,-7.669,1.519
162553.72967,3,0.554,2.641,10.440,4,-0.080,-0.104,-0.004,5,33.113,-7.894,1.688
162553.74911,3,0.322,3.062,10.406,4,0.119,-0.023,-0.059,5,32.925,-8.063,1.594
162553.76856,3,0.151,3.264,10.195,4,0.259,0.014,-0.070,5,32.644,-8.100,1.481
162553.78801,3,0.319,3.306,10.041,4,0.297,-0.035,-0.012,5,32.756,-8.213,1.275
162553.80745,3,0.685,3.064,9.785,4,0.311,-0.077,0.084,5,32.925,-8.513,1.350
162553.82690,3,0.703,2.812,9.781,4,0.414,0.108,0.128,5,32.925,-8.475,1.088
162553.84634,3,0.768,2.611,10.066,4,0.484,0.398,0.104,5,32.850,-8.475,1.163
162553.86579,3,0.681,2.750,9.920,4,0.450,0.388,0.035,5,32.963,-8.456,1.238
162553.88523,3,0.997,2.698,9.792,4,0.385,0.147,0.066,5,32.756,-8.250,1.256
162553.90468,3,1.959,2.005,9.697,4,0.364,-0.127,0.239,5,32.831,-7.931,1.556
162553.92413,3,2.273,0.549,9.843,4,0.385,-0.180,0.297
162553.94357,3,2.018,0.267,10.919,4,0.365,-0.035,0.054,5,32.963,-7.931,1.688
162553.96302,3,1.478,0.177,12.355,4,0.166,-0.179,-0.244,5,32.888,-7.988,1.931
162553.98246,3,0.976,-0.721,14.050,4,-0.143,-0.414,-0.368,5,32.794,-7.950,1.875
162554.00191,3,0.737,-1.774,13.907,4,-0.365,-0.758,-0.336,5,33.019,-7.894,1.950
162554.02136,3,0.522,-2.466,12.653,4,-0.368,-0.817,-0.321,5,33.225,-7.875,1.613
162554.04080,3,0.074,-2.923,10.779,4,-0.149,-0.371,-0.375,5,33.338,-7.856,1.256
162554.06025,3,-0.502,-2.971,8.969,4,0.187,0.182,-0.438,5,33.488,-7.856,1.050
162554.07969,3,-1.001,-2.333,7.908,4,0.321,0.497,-0.463,5,33.863,-8.119,0.506
162554.09914,3,-1.049,-1.779,7.958,4,0.165,0.461,-0.353,5,34.294,-7.744,0.338
162554.11858,3,-0.839,-1.550,8.644,4,-0.039,0.335,-0.239,5,34.781,-7.481,0.338
162554.13803,3,-0.800,-1.397,9.068,4,-0.096,0.168,-0.215,5,34.950,-7.106,0.188
162554.15748,3,-1.007,-1.444,9.519,4,-0.043,0.148,-0.252,5,34.950,-6.844,0.206
162554.17692,3,-1.301,-1.324,9.804,4,0.010,0.184,-0.299,5,35.044,-6.488,0.488
162554.19637,3,-1.050,-1.120,9.818,4,0.051,0.124,-0.271,5,35.213,-5.906,0.731
162554.21581,3,-0.621,-0.878,9.591,4,0.127,0.017,-0.170,5,35.756,-5.756,0.788
162554.23526,3,-0.338,-0.621,9.136,4,0.198,-0.033,-0.132,5,36.131,-5.419,1.200
162554.25470,3,-0.050,-0.553,8.682,4,0.239,-0.039,-0.093,5,36.094,-5.231,1.294
162554.27415,3,0.128,-0.395,8.598,4,0.246,-0.010,0.001,5,36.094,-5.006,1.069
162554.29360,3,0.115,-0.289,8.638,4,0.190,-0.008,0.076,5,36.413,-4.856,1.200
162554.31304,3,0.175,-0.482,8.855,4,0.056,-0.046,0.076,5,36.844,-4.688,1.050
162554.33249,3,0.127,-0.420,9.324,4,-0.107,-0.070,0.035,5,36.956,-4.800,0.975
162554.35193,3,0.184,-0.261,9.981,4,-0.244,-0.046,0.033,5,37.238,-4.856,0.900
162554.37138,3,0.442,-0.308,10.094,4,-0.215,-0.058,0.084,5,37.163,-4.688,0.863
162554.39083,3,0.389,-0.285,9.749,4,-0.081,-0.012,0.069,5,37.313,-4.856,0.600
162554.41027,3,-0.147,-0.304,9.753,4,0.010,0.080,-0.020,5,37.613,-4.969,0.544
162554.42972,3,-0.578,-0.455,9.775,4,0.020,0.083,-0.101,5,37.969,-4.931,0.563
162554.44916,3,-0.610,-0.473,9.468,4,0.007,-0.044,-0.141,5,37.913,-5.006,0.375
162554.46861,3,-0.496,-0.382,9.268,4,-0.016,-0.076,-0.113,5,38.081,-5.213,0.394
162554.48805,3,-0.269,-0.142,8.967,4,-0.032,-0.006,0.018,5,38.269,-5.175,0.375
162554.50750,3,0.172,0.103,8.986,4,-0.069,0.073,0.169,5,38.175,-5.325,0.338
162554.52695,3,0.523,0.011,9.100,4,-0.113,0.039,0.264,5,38.269,-5.363,0.394
162554.54639,3,0.652,0.182,9.635,4,-0.236,-0.047,0.242,5,38.269,-5.194,0.600
162554.56584,3,0.408,0.348,10.311,4,-0.360,-0.100,0.092,5,38.025,-5.400,0.375
162554.58528,3,0.283,0.141,10.691,4,-0.352,-0.190,-0.029
162554.60473,3,0.427,0.102,10.570,4,-0.212,-0.251,-0.042,5,37.950,-5.719,0.525
162554.62417,3,0.717,0.240,9.690,4,0.032,-0.259,-0.024,5,37.781,-5.588,0.675
162554.64362,3,0.760,0.386,9.062,4,0.165,-0.113,-0.014
162554.66307,3,0.707,0.291,8.938,4,0.081,0.013,-0.019,5,37.500,-5.644,0.525
162554.68251,3,0.634,0.162,9.267,4,-0.077,0.066,-0.049,5,37.781,-5.625,0.544
162554.70196,3,0.266,0.359,9.855,4,-0.167,0.072,-0.116,5,38.006,-5.663,0.431
162554.72140,3,0.134,0.453,10.068,4,-0.143,-0.018,-0.161,5,37.894,-5.869,0.375
162554.74085,3,0.154,0.609,9.970,4,-0.079,-0.121,-0.158,5,38.063,-5.831,0.281
162554.76030,3,0.226,0.764,9.948,4,-0.030,-0.165,-0.164,5,38.006,-5.550,-0.188
162554.77974,3,0.299,0.709,9.845,4,-0.000,-0.140,-0.183,5,38.231,-5.606,-0.675
162554.79919,3,0.218,0.693,9.750,4,0.015,-0.064,-0.220,5,38.381,-5.719,-0.713
162554.81863,3,0.014,0.694,9.813,4,0.022,0.004,-0.241,5,38.831,-5.606,-0.656
162554.83808,3,-0.164,0.560,9.938,4,0.039,0.015,-0.214,5,38.513,-5.475,-0.956
162554.85752,3,-0.176,0.297,9.832,4,0.078,-0.011,-0.148,5,38.456,-5.269,-1.163
162554.87697,3,-0.005,0.230,9.543,4,0.132,-0.033,-0.067,5,38.550,-5.006,-1.350
162554.89642,3,0.129,0.336,9.395,4,0.165,-0.052,-0.008,5,38.738,-4.706,-1.050
162554.91586,3,0.221,0.470,9.306,4,0.158,-0.082,0.022,5,38.794,-4.444,-0.919
162554.93531,3,0.314,0.650,9.271,4,0.118,-0.104,0.039,5,38.869,-4.106,-0.956
162554.95475,3,0.484,0.882,9.488,4,0.006,-0.108,0.068,5,38.719,-3.788,-0.994
162554.97420,3,0.609,0.741,9.709,4,-0.115,-0.089,0.087,5,38.681,-3.844,-0.994
162554.99364,3,0.494,0.638,9.976,4,-0.157,-0.023,0.060,5,38.794,-3.750,-0.863
162555.01309,3,0.365,0.656,10.218,4,-0.126,0.028,0.029,5,38.850,-3.900,-0.956
162555.03254,3,0.387,0.630,10.257,4,-0.042,0.044,0.040,5,38.850,-3.956,-1.181
162555.05198,3,0.522,0.565,9.903,4,0.060,0.037,0.057,5,38.888,-4.106,-1.425
162555.07143,3,0.607,0.431,9.232,4,0.143,0.079,0.039,5,38.906,-4.313,-1.538
162555.09087,3,0.455,0.721,9.775,4,0.057,0.103,-0.031,5,38.738,-4.425,-1.294
162555.11032,3,0.565,1.132,10.013,4,0.003,-0.004,-0.066,5,38.794,-4.613,-1.238
162555.12977,3,0.305,0.263,9.520,4,0.032,0.018,-0.061,5,38.888,-4.425,-1.444
